game.key,league.year,league.name,game.date,game.number,name.last,name.first,club.name,pos,seq,B_AB,B_R,B_ER,B_H,B_2B,B_3B,B_HR,B_RBI,B_BB,B_SO,B_HP,B_SH,B_SF,B_SB,B_LOB,B_ROE,P_IP,P_R,P_H,P_BB,P_SO,P_HP,P_WP,P_BK,F_PO,F_A,F_E,F_DP,F_TP,F_PB
0646ccaa-92e0-5e5b-91c5-740df9c92d11,1915,South Atlantic League,1915-05-12,2,Dudley,,Augusta,c,9,3,0,,1,,,,,,,,,,,,,,,,,,,,,4,1,0,,,
0646ccaa-92e0-5e5b-91c5-740df9c92d11,1915,South Atlantic League,1915-05-12,2,TOTALS,,Augusta,,,26,0,,6,,,,,,,,,,,5,,,,,,,,,,18,7,2,,,
0646ccaa-92e0-5e5b-91c5-740df9c92d11,1915,South Atlantic League,1915-05-12,2,Herndon,,Columbus,3b,1,4,2,,2,,,,,,,,,,,,,,,,,,,,,3,2,0,,,
0646ccaa-92e0-5e5b-91c5-740df9c92d11,1915,South Atlantic League,1915-05-12,2,Watson,,Columbus,p,10,1,0,,1,,,,,,,,,,,,,3,,3,,2,,,,0,0,0,,,
0646ccaa-92e0-5e5b-91c5-740df9c92d11,1915,South Atlantic League,1915-05-12,2,Fox,,Columbus,1b,2,2,2,,0,,,,,,,2,,,,,,,,,,,,,,7,1,0,,,
0646ccaa-92e0-5e5b-91c5-740df9c92d11,1915,South Atlantic League,1915-05-12,2,McDuff,,Columbus,ss,3,4,1,,3,,,,,,,,,,,,,,,,,,,,,1,1,0,,,
0646ccaa-92e0-5e5b-91c5-740df9c92d11,1915,South Atlantic League,1915-05-12,2,Folmar,,Columbus,cf,4,4,1,,3,,1,,,,,,,,,,,,,,,,,,,2,0,0,,,
0646ccaa-92e0-5e5b-91c5-740df9c92d11,1915,South Atlantic League,1915-05-12,2,Hawkins,,Columbus,rf,5,4,0,,1,,,,,,,,,,1,,,,,,,,,,,1,0,0,,,
0646ccaa-92e0-5e5b-91c5-740df9c92d11,1915,South Atlantic League,1915-05-12,2,Thompson,,Columbus,lf,6,3,0,,1,,,,,,,,,,,,,,,,,,,,,2,0,0,,,
0646ccaa-92e0-5e5b-91c5-740df9c92d11,1915,South Atlantic League,1915-05-12,2,Potts,,Columbus,2b,7,3,0,,1,1,,,,,,,,,,,,,,,,,,,,1,2,0,,,
0646ccaa-92e0-5e5b-91c5-740df9c92d11,1915,South Atlantic League,1915-05-12,2,Krebs,,Columbus,c,8,3,0,,0,,,,,,,,,,,,,,,,,,,,,4,1,0,,,1
0646ccaa-92e0-5e5b-91c5-740df9c92d11,1915,South Atlantic League,1915-05-12,2,Voss,,Columbus,p,9,2,1,,1,,,,,,,,,,,,,4,,3,,3,,,,0,2,0,,,
0646ccaa-92e0-5e5b-91c5-740df9c92d11,1915,South Atlantic League,1915-05-12,2,TOTALS,,Columbus,,,30,7,,13,,,,,,,,,,,8,,,,,,,,,,21,9,0,,,
382e0be6-e212-5914-9f2b-e0e4957a21c6,1915,South Atlantic League,1915-05-12,2,Nally,,Columbia,lf,1,3,0,,0,,,,,,,,,,,,,,,,,,,,,1,0,0,,,
382e0be6-e212-5914-9f2b-e0e4957a21c6,1915,South Atlantic League,1915-05-12,2,Lake,,Columbia,2b,2,3,0,,1,,,,,,,,,,1,,,,,,,,,,,0,2,3,,,
382e0be6-e212-5914-9f2b-e0e4957a21c6,1915,South Atlantic League,1915-05-12,2,Layden,,Columbia,cf,3,2,0,,1,,,,,,,1,,,1,,,,,,,,,,,4,0,0,,,
382e0be6-e212-5914-9f2b-e0e4957a21c6,1915,South Atlantic League,1915-05-12,2,Bernsen,,Columbia,1b,4,3,1,,1,,,,,,,,,,,,,,,,,,,,,4,0,0,,,
382e0be6-e212-5914-9f2b-e0e4957a21c6,1915,South Atlantic League,1915-05-12,2,Connolly,,Columbia,c,5,3,1,,1,,,,,,,,,,,,,,,,,,,,,4,0,0,,,
382e0be6-e212-5914-9f2b-e0e4957a21c6,1915,South Atlantic League,1915-05-12,2,Finnegan,,Columbia,3b,6,1,0,,1,,,,,,,,1,,,,,,,,,,,,,3,0,0,,,
382e0be6-e212-5914-9f2b-e0e4957a21c6,1915,South Atlantic League,1915-05-12,2,Gardin,,Columbia,p,7,2,0,,1,,,,,,,,1,,,,,,,,1,8,,,,0,3,0,,,
382e0be6-e212-5914-9f2b-e0e4957a21c6,1915,South Atlantic League,1915-05-12,2,Nipper,,Columbia,ss,8,2,0,,0,,,,,,,,,,,,,,,,,,,,,2,0,0,,,
382e0be6-e212-5914-9f2b-e0e4957a21c6,1915,South Atlantic League,1915-05-12,2,Mitchell,,Columbia,rf,9,3,0,,0,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
382e0be6-e212-5914-9f2b-e0e4957a21c6,1915,South Atlantic League,1915-05-12,2,TOTALS,,Columbia,,,22,2,,6,,,,,,,,,,,5,,,,,,,,,,18,5,3,,,
382e0be6-e212-5914-9f2b-e0e4957a21c6,1915,South Atlantic League,1915-05-12,2,Matthews,,Macon,cf,1,3,0,,0,,,,,,,,,,,,,,,,,,,,,1,0,0,,,
382e0be6-e212-5914-9f2b-e0e4957a21c6,1915,South Atlantic League,1915-05-12,2,Mack,,Macon,2b,2,3,0,,0,,,,,,,,,,,,,,,,,,,,,2,1,0,,,
382e0be6-e212-5914-9f2b-e0e4957a21c6,1915,South Atlantic League,1915-05-12,2,Nield,,Macon,ss,3,3,0,,1,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
382e0be6-e212-5914-9f2b-e0e4957a21c6,1915,South Atlantic League,1915-05-12,2,Chancey,,Macon,lf,4,2,0,,0,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
382e0be6-e212-5914-9f2b-e0e4957a21c6,1915,South Atlantic League,1915-05-12,2,Stinson,,Macon,rf,5,3,0,,1,,,,,,,,,,,,,,,,,,,,,2,0,0,,,
382e0be6-e212-5914-9f2b-e0e4957a21c6,1915,South Atlantic League,1915-05-12,2,Moore,,Macon,3b,6,2,1,,0,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
382e0be6-e212-5914-9f2b-e0e4957a21c6,1915,South Atlantic League,1915-05-12,2,Munn,,Macon,1b,7,1,1,,0,,,,,,,,1,,,,,,,,,,,,,5,0,0,,,
382e0be6-e212-5914-9f2b-e0e4957a21c6,1915,South Atlantic League,1915-05-12,2,Meehan,,Macon,c,8,2,0,,0,,,,,,,,,,1,,,,,,,,,,,8,0,0,,,
382e0be6-e212-5914-9f2b-e0e4957a21c6,1915,South Atlantic League,1915-05-12,2,May,,Macon,p,9,2,0,,0,,,,,,,,,,,,,,,,3,4,1,,,0,3,0,,,
382e0be6-e212-5914-9f2b-e0e4957a21c6,1915,South Atlantic League,1915-05-12,2,TOTALS,,Macon,,,21,2,,2,,,,,,,,,,,4,,,,,,,,,,18,4,0,,,
ca2920c5-46b1-5f8c-841c-801398304579,1915,South Atlantic League,1915-05-12,2,Burgess,,Albany,rf,1,3,1,,0,,,,,,,,,,1,,,,,,,,,,,1,0,0,,,
ca2920c5-46b1-5f8c-841c-801398304579,1915,South Atlantic League,1915-05-12,2,Manush,,Albany,3b,2,1,0,,0,,,,,,,,1,,,,,,,,,,,,,2,2,0,,,
ca2920c5-46b1-5f8c-841c-801398304579,1915,South Atlantic League,1915-05-12,2,McDowell,,Albany,cf,3,4,1,,1,,,,,,,,,,,,,,,,,,,,,5,0,0,,,
ca2920c5-46b1-5f8c-841c-801398304579,1915,South Atlantic League,1915-05-12,2,Waldron,,Albany,2b,4,2,1,,0,,,,,,,,,,1,,,,,,,,,,,3,3,0,,,
ca2920c5-46b1-5f8c-841c-801398304579,1915,South Atlantic League,1915-05-12,2,Hanna,,Albany,lf,5,4,0,,2,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
ca2920c5-46b1-5f8c-841c-801398304579,1915,South Atlantic League,1915-05-12,2,Erwin,,Albany,ss,6,3,0,,1,,,,,,,,,,,,,,,,,,,,,0,2,0,,,
ca2920c5-46b1-5f8c-841c-801398304579,1915,South Atlantic League,1915-05-12,2,Prough,,Albany,1b,7,4,0,,0,,,,,,,,,,,,,,,,,,,,,1,0,0,,,
ca2920c5-46b1-5f8c-841c-801398304579,1915,South Atlantic League,1915-05-12,2,Wells,,Albany,c,8,3,1,,2,,,,,,,,,,,,,,,,,,,,,6,2,0,,,
ca2920c5-46b1-5f8c-841c-801398304579,1915,South Atlantic League,1915-05-12,2,Geary,,Albany,p,9,3,0,,2,1,,,,,,,,,,,,,,,3,4,,1,,0,2,1,,,
ca2920c5-46b1-5f8c-841c-801398304579,1915,South Atlantic League,1915-05-12,2,TOTALS,,Albany,,,27,4,,8,,,,,,,,,,,6,,,,,,,,,,27,11,1,,,
ca2920c5-46b1-5f8c-841c-801398304579,1915,South Atlantic League,1915-05-12,2,McDermott,,Charleston,ss,1,4,1,,0,,,,,,,,,,,,,,,,,,,,,2,4,0,1,,
ca2920c5-46b1-5f8c-841c-801398304579,1915,South Atlantic League,1915-05-12,2,Bitting,,Charleston,3b,2,4,0,,0,,,,,,,,,,,,,,,,,,,,,0,3,0,,,
ca2920c5-46b1-5f8c-841c-801398304579,1915,South Atlantic League,1915-05-12,2,Bankston,,Charleston,lf,3,4,1,,1,,,,,,,,,,,,,,,,,,,,,1,0,0,,,
ca2920c5-46b1-5f8c-841c-801398304579,1915,South Atlantic League,1915-05-12,2,Marshall,,Charleston,cf,4,3,1,,1,1,,,,,,,1,,,,,,,,,,,,,2,0,0,,,
ca2920c5-46b1-5f8c-841c-801398304579,1915,South Atlantic League,1915-05-12,2,Sabrie,,Charleston,1b,5,4,0,,1,,,,,,,,,,1,,,,,,,,,,,12,0,0,2,,
ca2920c5-46b1-5f8c-841c-801398304579,1915,South Atlantic League,1915-05-12,2,Basham,,Charleston,c,6,2,0,,1,,,,,,,,,,1,,,,,,,,,,,4,0,0,,,
ca2920c5-46b1-5f8c-841c-801398304579,1915,South Atlantic League,1915-05-12,2,Brooks,,Charleston,2b,7,4,0,,1,,,,,,,,,,,,,,,,,,,,,2,3,0,1,,
ca2920c5-46b1-5f8c-841c-801398304579,1915,South Atlantic League,1915-05-12,2,Shirley,,Charleston,rf,8,3,0,,0,,,,,,,,1,,,,,,,,,,,,,1,0,0,,,
ca2920c5-46b1-5f8c-841c-801398304579,1915,South Atlantic League,1915-05-12,2,Eldridge,,Charleston,p,9,4,0,,1,,,,,,,,,,,,,,,,4,4,,,,0,3,0,1,,
ca2920c5-46b1-5f8c-841c-801398304579,1915,South Atlantic League,1915-05-12,2,TOTALS,,Charleston,,,32,3,,6,,,,,,,,,,,6,,,,,,,,,,24,13,0,,,
c6e8db3e-2edb-5af0-ae6a-4f4a8ab5ec43,1915,South Atlantic League,1915-05-13,0,Smith,,Augusta,lf,1,3,0,,1,,,,,,,,,,,,,,,,,,,,,2,0,0,,,
c6e8db3e-2edb-5af0-ae6a-4f4a8ab5ec43,1915,South Atlantic League,1915-05-13,0,Ogren,,Augusta,2b,2,3,0,,1,,,,,,,,1,,,,,,,,,,,,,3,3,1,,,
c6e8db3e-2edb-5af0-ae6a-4f4a8ab5ec43,1915,South Atlantic League,1915-05-13,0,Champlain,,Augusta,3b,3,4,0,,0,,,,,,,,,,,,,,,,,,,,,0,1,0,,,
c6e8db3e-2edb-5af0-ae6a-4f4a8ab5ec43,1915,South Atlantic League,1915-05-13,0,Ezell,,Augusta,cf,4,2,0,,1,,,,,,,,,,1,,,,,,,,,,,1,0,0,,,
c6e8db3e-2edb-5af0-ae6a-4f4a8ab5ec43,1915,South Atlantic League,1915-05-13,0,Roth,,Augusta,rf,5,4,0,,0,,,,,,,,,,,,,,,,,,,,,1,1,0,,,
c6e8db3e-2edb-5af0-ae6a-4f4a8ab5ec43,1915,South Atlantic League,1915-05-13,0,Davenport,,Augusta,1b,6,3,0,,2,,,,,,,,,,,,,,,,,,,,,9,1,0,,,
c6e8db3e-2edb-5af0-ae6a-4f4a8ab5ec43,1915,South Atlantic League,1915-05-13,0,Eubanks,,Augusta,c,7,3,0,,0,,,,,,,,,,,,,,,,,,,,,5,1,0,,,
c6e8db3e-2edb-5af0-ae6a-4f4a8ab5ec43,1915,South Atlantic League,1915-05-13,0,Kelly,,Augusta,ss,8,3,0,,0,,,,,,,,,,,,,,,,,,,,,3,3,0,,,
c6e8db3e-2edb-5af0-ae6a-4f4a8ab5ec43,1915,South Atlantic League,1915-05-13,0,South,,Augusta,p,9,3,0,,0,,,,,,,,,,,,,,,,2,3,1,,,0,4,0,,,
c6e8db3e-2edb-5af0-ae6a-4f4a8ab5ec43,1915,South Atlantic League,1915-05-13,0,TOTALS,,Augusta,,,29,0,,5,,,,,,,,,,,7,,,,,,,,,,24,14,1,,,
c6e8db3e-2edb-5af0-ae6a-4f4a8ab5ec43,1915,South Atlantic League,1915-05-13,0,Herndon,,Columbus,3b,1,2,0,,0,,,,,,,,,,,,,,,,,,,,,2,2,0,1,,
c6e8db3e-2edb-5af0-ae6a-4f4a8ab5ec43,1915,South Atlantic League,1915-05-13,0,Redding,,Columbus,p,10,3,1,,0,,,,,,,,,,,,,,,,4,9,,,,0,3,0,,,
c6e8db3e-2edb-5af0-ae6a-4f4a8ab5ec43,1915,South Atlantic League,1915-05-13,0,Fox,,Columbus,1b,2,4,1,,0,,,,,,,,,,,,,,,,,,,,,10,0,0,1,,
c6e8db3e-2edb-5af0-ae6a-4f4a8ab5ec43,1915,South Atlantic League,1915-05-13,0,McDuff,,Columbus,ss,3,3,0,,1,,,,,,,,1,,1,,,,,,,,,,,0,0,0,,,
c6e8db3e-2edb-5af0-ae6a-4f4a8ab5ec43,1915,South Atlantic League,1915-05-13,0,Hawkins,,Columbus,cf,4,1,0,,0,,,,,,,,,,,,,,,,,,,,,1,0,0,,,
c6e8db3e-2edb-5af0-ae6a-4f4a8ab5ec43,1915,South Atlantic League,1915-05-13,0,Folmar,,Columbus,cf,5,3,0,,1,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
c6e8db3e-2edb-5af0-ae6a-4f4a8ab5ec43,1915,South Atlantic League,1915-05-13,0,Hart,,Columbus,rf,6,4,1,,2,,,,,,,,,,1,,,,,,,,,,,3,0,0,,,
c6e8db3e-2edb-5af0-ae6a-4f4a8ab5ec43,1915,South Atlantic League,1915-05-13,0,Thompson,,Columbus,lf,7,4,0,,1,,,,,,,,,,1,,,,,,,,,,,1,0,0,,,
c6e8db3e-2edb-5af0-ae6a-4f4a8ab5ec43,1915,South Atlantic League,1915-05-13,0,Potts,,Columbus,2b,8,3,0,,0,,,,,,,,,,,,,,,,,,,,,3,3,0,1,,
c6e8db3e-2edb-5af0-ae6a-4f4a8ab5ec43,1915,South Atlantic League,1915-05-13,0,Krebs,,Columbus,c,9,2,0,,1,,,,,,,1,,,,,,,,,,,,,,7,4,1,,,
c6e8db3e-2edb-5af0-ae6a-4f4a8ab5ec43,1915,South Atlantic League,1915-05-13,0,TOTALS,,Columbus,,,29,3,,6,,,,,,,,,,,6,,,,,,,,,,27,12,1,,,
6eaa5fb9-b005-5f17-9b99-47001e814aac,1915,South Atlantic League,1915-05-13,1,Nally,,Columbia,lf,1,3,0,,0,,,,,,,,,,,,,,,,,,,,,3,0,0,,,
6eaa5fb9-b005-5f17-9b99-47001e814aac,1915,South Atlantic League,1915-05-13,1,Lake,,Columbia,2b,2,3,0,,2,,,,,,,,,,1,,,,,,,,,,,0,2,0,,,
6eaa5fb9-b005-5f17-9b99-47001e814aac,1915,South Atlantic League,1915-05-13,1,Layden,,Columbia,cf,3,3,0,,0,,,,,,,,,,,,,,,,,,,,,1,0,1,,,
6eaa5fb9-b005-5f17-9b99-47001e814aac,1915,South Atlantic League,1915-05-13,1,Bernsen,,Columbia,1b,4,3,1,,2,1,,,,,,,,,,,,,,,,,,,,6,0,0,,,
6eaa5fb9-b005-5f17-9b99-47001e814aac,1915,South Atlantic League,1915-05-13,1,Connolly,,Columbia,c,5,3,0,,1,,,,,,,,,,,,,,,,,,,,,4,1,0,,,
6eaa5fb9-b005-5f17-9b99-47001e814aac,1915,South Atlantic League,1915-05-13,1,Green,,Columbia,rf,6,2,0,,0,,,,,,,,,1,,,,,,,,,,,,2,0,0,,,
6eaa5fb9-b005-5f17-9b99-47001e814aac,1915,South Atlantic League,1915-05-13,1,Finnegan,,Columbia,3b,7,3,0,,0,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
6eaa5fb9-b005-5f17-9b99-47001e814aac,1915,South Atlantic League,1915-05-13,1,Nipper,,Columbia,ss,8,2,0,,0,,,,,,,,,,,,,,,,,,,,,2,1,0,,,
6eaa5fb9-b005-5f17-9b99-47001e814aac,1915,South Atlantic League,1915-05-13,1,Mitchell,,Columbia,p,9,2,0,,0,,,,,,,,,,,,,,,,1,4,,,,0,3,0,,,
6eaa5fb9-b005-5f17-9b99-47001e814aac,1915,South Atlantic League,1915-05-13,1,TOTALS,,Columbia,,,24,1,,5,,,,,,,,,,,3,,,,,,,,,,18,7,1,,,
6eaa5fb9-b005-5f17-9b99-47001e814aac,1915,South Atlantic League,1915-05-13,1,Nield,,Macon,ss,1,3,0,,2,1,,,,,,,,,,,,,,,,,,,,0,7,0,,,
6eaa5fb9-b005-5f17-9b99-47001e814aac,1915,South Atlantic League,1915-05-13,1,Matthews,,Macon,cf,2,3,0,,1,,,,,,,,,,,,,,,,,,,,,1,0,0,,,
6eaa5fb9-b005-5f17-9b99-47001e814aac,1915,South Atlantic League,1915-05-13,1,Mack,,Macon,2b,3,3,0,,0,,,,,,,,,,,,,,,,,,,,,2,1,0,,,
6eaa5fb9-b005-5f17-9b99-47001e814aac,1915,South Atlantic League,1915-05-13,1,Chancey,,Macon,lf,4,3,1,,1,,,1,,,,,,,,,,,,,,,,,,1,1,0,,,
6eaa5fb9-b005-5f17-9b99-47001e814aac,1915,South Atlantic League,1915-05-13,1,Stinson,,Macon,rf,5,2,0,,0,,,,,,,,,,,,,,,,,,,,,2,0,0,,,
6eaa5fb9-b005-5f17-9b99-47001e814aac,1915,South Atlantic League,1915-05-13,1,Munn,,Macon,1b,6,2,0,,0,,,,,,,,,1,,,,,,,,,,,,8,0,0,,,
6eaa5fb9-b005-5f17-9b99-47001e814aac,1915,South Atlantic League,1915-05-13,1,Moore,,Macon,3b,7,2,1,,1,,,,,,,,,,,,,,,,,,,,,2,0,0,,,
6eaa5fb9-b005-5f17-9b99-47001e814aac,1915,South Atlantic League,1915-05-13,1,Meehan,,Macon,c,8,1,0,,0,,,,,,,,1,,,,,,,,,,,,,5,2,0,,,
6eaa5fb9-b005-5f17-9b99-47001e814aac,1915,South Atlantic League,1915-05-13,1,Martin,,Macon,p,9,2,0,,0,,,,,,,,,,,,,,,,,4,,,,0,1,0,,,
6eaa5fb9-b005-5f17-9b99-47001e814aac,1915,South Atlantic League,1915-05-13,1,TOTALS,,Macon,,,21,2,,5,,,,,,,,,,,3,,,,,,,,,,21,10,0,,,
f674fd76-ab63-504a-b533-72a54a87477b,1915,South Atlantic League,1915-05-13,1,Carroll,,Jacksonville,cf,1,4,1,,2,,,,,,,,,,,,,,,,,,,,,3,0,0,,,
f674fd76-ab63-504a-b533-72a54a87477b,1915,South Atlantic League,1915-05-13,1,Crowder,,Jacksonville,ss,2,3,0,,1,,,,,,,,1,,,,,,,,,,,,,2,2,0,,,
f674fd76-ab63-504a-b533-72a54a87477b,1915,South Atlantic League,1915-05-13,1,Bowen,,Jacksonville,3b,3,3,0,,0,,,,,,,,1,,,,,,,,,,,,,0,2,0,,,
f674fd76-ab63-504a-b533-72a54a87477b,1915,South Atlantic League,1915-05-13,1,Cueto,,Jacksonville,lf,4,2,1,,0,,,,,,,,,,,,,,,,,,,,,5,0,0,,,
f674fd76-ab63-504a-b533-72a54a87477b,1915,South Atlantic League,1915-05-13,1,Manes,,Jacksonville,1b,5,3,0,,1,,,,,,,,1,,,,,,,,,,,,,12,1,0,,,
f674fd76-ab63-504a-b533-72a54a87477b,1915,South Atlantic League,1915-05-13,1,Gaston,,Jacksonville,2b,6,4,0,,1,,,,,,,,,,,,,,,,,,,,,1,1,1,,,
f674fd76-ab63-504a-b533-72a54a87477b,1915,South Atlantic League,1915-05-13,1,Pierre,,Jacksonville,c,7,3,1,,0,,,,,,,,,,,,,,,,,,,,,4,1,0,,,1
f674fd76-ab63-504a-b533-72a54a87477b,1915,South Atlantic League,1915-05-13,1,Brewer,,Jacksonville,rf,8,3,0,,1,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
f674fd76-ab63-504a-b533-72a54a87477b,1915,South Atlantic League,1915-05-13,1,Pratt,,Jacksonville,p,9,3,1,,1,,,,,,,,,,,,,,,,3,2,,,,0,7,1,,,
f674fd76-ab63-504a-b533-72a54a87477b,1915,South Atlantic League,1915-05-13,1,TOTALS,,Jacksonville,,,28,4,,7,,,,,,,,,,,,,,,,,,,,,27,14,2,,,
f674fd76-ab63-504a-b533-72a54a87477b,1915,South Atlantic League,1915-05-13,1,Handiboe,,Savannah,cf,1,3,1,,0,,,,,,,,,,,,,,,,,,,,,2,0,1,,,
f674fd76-ab63-504a-b533-72a54a87477b,1915,South Atlantic League,1915-05-13,1,Lipe,,Savannah,3b,2,3,0,,0,,,,,,,,1,,,,,,,,,,,,,1,1,0,,,
f674fd76-ab63-504a-b533-72a54a87477b,1915,South Atlantic League,1915-05-13,1,Crowell,,Savannah,ss,3,4,0,,1,,,,,,,,,,,,,,,,,,,,,1,1,0,,,
f674fd76-ab63-504a-b533-72a54a87477b,1915,South Atlantic League,1915-05-13,1,Gust,,Savannah,1b,4,4,0,,1,,,,,,,,,,,,,,,,,,,,,8,1,0,,,
f674fd76-ab63-504a-b533-72a54a87477b,1915,South Atlantic League,1915-05-13,1,Winston,,Savannah,lf,5,4,0,,0,,,,,,,,,,,,,,,,,,,,,3,0,0,,,
f674fd76-ab63-504a-b533-72a54a87477b,1915,South Atlantic League,1915-05-13,1,Shinault,,Savannah,rf,6,3,0,,1,,,,,,,,,,1,,,,,,,,,,,2,0,0,,,
f674fd76-ab63-504a-b533-72a54a87477b,1915,South Atlantic League,1915-05-13,1,Zimmerman,,Savannah,2b,7,4,0,,0,,,,,,,,,,,,,,,,,,,,,5,3,0,,,
f674fd76-ab63-504a-b533-72a54a87477b,1915,South Atlantic League,1915-05-13,1,Short,,Savannah,c,8,2,0,,0,,,,,,,,,,,,,,,,,,,,,2,1,0,,,
f674fd76-ab63-504a-b533-72a54a87477b,1915,South Atlantic League,1915-05-13,1,Causey,,Savannah,p,9,3,0,,0,,,,,,,,,,,,,,,,3,2,,,,0,6,0,,,
f674fd76-ab63-504a-b533-72a54a87477b,1915,South Atlantic League,1915-05-13,1,TOTALS,,Savannah,,,30,1,,3,,,,,,,,,,,,,,,,,,,,,24,13,1,,,
1ec95520-366a-5e59-b083-ad9d681fe39a,1915,South Atlantic League,1915-05-13,2,Carroll,,Jacksonville,cf,1,3,0,,1,,,,,,,,,,,,,,,,,,,,,2,0,0,,,
1ec95520-366a-5e59-b083-ad9d681fe39a,1915,South Atlantic League,1915-05-13,2,Crowder,,Jacksonville,ss,2,3,0,,0,,,,,,,,,,,,,,,,,,,,,2,3,0,,,
1ec95520-366a-5e59-b083-ad9d681fe39a,1915,South Atlantic League,1915-05-13,2,Bowen,,Jacksonville,3b,3,3,0,,1,,,,,,,,,,,,,,,,,,,,,0,1,1,,,
1ec95520-366a-5e59-b083-ad9d681fe39a,1915,South Atlantic League,1915-05-13,2,Cueto,,Jacksonville,lf,4,3,1,,1,1,,,,,,,,,,,,,,,,,,,,1,0,0,,,
1ec95520-366a-5e59-b083-ad9d681fe39a,1915,South Atlantic League,1915-05-13,2,Manes,,Jacksonville,1b,5,1,0,,0,,,,,,,,1,,,,,,,,,,,,,10,0,0,,,
1ec95520-366a-5e59-b083-ad9d681fe39a,1915,South Atlantic League,1915-05-13,2,Gaston,,Jacksonville,2b,6,2,0,,0,,,,,,,,1,,,,,,,,,,,,,1,1,0,,,
1ec95520-366a-5e59-b083-ad9d681fe39a,1915,South Atlantic League,1915-05-13,2,Pierre,,Jacksonville,c,7,3,0,,0,,,,,,,,,,,,,,,,,,,,,8,1,0,,,
1ec95520-366a-5e59-b083-ad9d681fe39a,1915,South Atlantic League,1915-05-13,2,Brewer,,Jacksonville,rf,8,2,0,,0,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
1ec95520-366a-5e59-b083-ad9d681fe39a,1915,South Atlantic League,1915-05-13,2,Pearson,,Jacksonville,p,9,3,0,,0,,,,,,,,,,,,,,,,2,6,,,,0,2,0,,,
1ec95520-366a-5e59-b083-ad9d681fe39a,1915,South Atlantic League,1915-05-13,2,TOTALS,,Jacksonville,,,23,1,,3,,,,,,,,,,,,,,,,,,,,,24,8,1,,,
1ec95520-366a-5e59-b083-ad9d681fe39a,1915,South Atlantic League,1915-05-13,2,Handiboe,,Savannah,cf,1,4,0,,0,,,,,,,,,,,,,,,,,,,,,2,0,0,,,
1ec95520-366a-5e59-b083-ad9d681fe39a,1915,South Atlantic League,1915-05-13,2,Smallwood,,Savannah,p,10,3,0,,0,,,,,,,,,,,,,,,,,2,,,,0,3,1,,,
1ec95520-366a-5e59-b083-ad9d681fe39a,1915,South Atlantic League,1915-05-13,2,Lipe,,Savannah,3b,2,2,0,,0,,,,,,,,,,,,,,,,,,,,,0,3,0,,,
1ec95520-366a-5e59-b083-ad9d681fe39a,1915,South Atlantic League,1915-05-13,2,Crowell,,Savannah,ss,3,3,0,,1,,,,,,,,,,,,,,,,,,,,,2,1,0,2,,
1ec95520-366a-5e59-b083-ad9d681fe39a,1915,South Atlantic League,1915-05-13,2,Gust,,Savannah,1b,4,4,1,,2,,,,,,,,,,,,,,,,,,,,,10,2,0,2,,
1ec95520-366a-5e59-b083-ad9d681fe39a,1915,South Atlantic League,1915-05-13,2,Winston,,Savannah,lf,5,4,0,,0,,1,,,,,,,,,,,,,,,,,,,3,0,1,,,
1ec95520-366a-5e59-b083-ad9d681fe39a,1915,South Atlantic League,1915-05-13,2,Shinault,,Savannah,rf,6,2,0,,0,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
1ec95520-366a-5e59-b083-ad9d681fe39a,1915,South Atlantic League,1915-05-13,2,Springman,,Savannah,rf,7,2,0,,0,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
1ec95520-366a-5e59-b083-ad9d681fe39a,1915,South Atlantic League,1915-05-13,2,Zimmerman,,Savannah,2b,8,3,0,,1,,,,,,,,,,,,,,,,,,,,,3,1,0,1,,
1ec95520-366a-5e59-b083-ad9d681fe39a,1915,South Atlantic League,1915-05-13,2,Short,,Savannah,c,9,3,0,,0,,,,,,,,,,,,,,,,,,,,,4,1,0,,,
1ec95520-366a-5e59-b083-ad9d681fe39a,1915,South Atlantic League,1915-05-13,2,TOTALS,,Savannah,,,30,1,,4,,,,,,,,,,,,,,,,,,,,,24,11,2,,,
d89eeedf-29c8-5794-b905-e879bbacdcba,1915,South Atlantic League,1915-05-13,2,Nally,,Columbia,lf,1,4,1,,1,,,1,,,,,,,,,,,,,,,,,,0,1,0,,,
d89eeedf-29c8-5794-b905-e879bbacdcba,1915,South Atlantic League,1915-05-13,2,Smith,,Columbia,p,10,1,0,,0,,,,,,,,,,,,,1.1,,9,,,1,,,0,0,0,,,
d89eeedf-29c8-5794-b905-e879bbacdcba,1915,South Atlantic League,1915-05-13,2,Lowry,,Columbia,1b,11,1,0,,0,,,,,,,,,,,,,,,,,,,,,1,0,1,,,
d89eeedf-29c8-5794-b905-e879bbacdcba,1915,South Atlantic League,1915-05-13,2,Lake,,Columbia,2b,2,3,1,,1,,,,,,,1,,,,,,,,,,,,,,0,1,1,,,
